"","country","date_start","index_median","Movement","DateLockDown","total_cases","total_deaths","mandatory.national.lockdown","voluntary.national.lockdown","mandatory.national.curfew"
"2596","Saudi Arabia","2020-03-13",50.3263014058339,-14,"15/03/2020",62,0,FALSE,FALSE,FALSE
"2597","Saudi Arabia","2020-03-15",50.2903314565487,-12.6,"15/03/2020",86,0,FALSE,FALSE,FALSE
"2598","Saudi Arabia","2020-03-16",50.3642993982061,-21.6,"15/03/2020",118,0,FALSE,FALSE,FALSE
"2599","Saudi Arabia","2020-03-17",50.3875325964178,-27.2,"15/03/2020",133,0,FALSE,FALSE,FALSE
"2600","Saudi Arabia","2020-03-20",50.4476137136433,-42,"15/03/2020",238,0,FALSE,FALSE,FALSE
"2601","Saudi Arabia","2020-03-23",50.5877708031703,-49.6,"15/03/2020",511,0,FALSE,FALSE,TRUE
"2602","Saudi Arabia","2020-03-26",50.5053075424213,-52.4,"15/03/2020",900,2,FALSE,FALSE,TRUE
"2603","Saudi Arabia","2020-03-30",50.5052892208562,-50.8,"15/03/2020",1229,8,FALSE,FALSE,FALSE
"2604","Saudi Arabia","2020-04-09",50.2798711431566,-65,"15/03/2020",2932,41,FALSE,FALSE,FALSE
"2605","Senegal","2020-03-16",48.3471159562386,-7.6,"24/03/2020",26,0,FALSE,FALSE,FALSE
"2606","Senegal","2020-03-18",48.3440179327541,-12.8,"24/03/2020",31,0,FALSE,FALSE,FALSE
"2607","Senegal","2020-03-19",48.3436766631109,-14.2,"24/03/2020",36,0,FALSE,FALSE,FALSE
"2608","Senegal","2020-03-23",48.436746178669,-25.2,"24/03/2020",67,0,FALSE,FALSE,TRUE
"2609","Senegal","2020-03-24",48.4112662866971,-33.8,"24/03/2020",79,0,FALSE,FALSE,FALSE
"2610","Senegal","2020-04-06",48.376783092907,-32.6,"24/03/2020",222,2,FALSE,FALSE,TRUE
"2611","Seychelles","2020-01-28",45.4407765451123,NA,"",NA,NA,FALSE,FALSE,FALSE
"2612","Seychelles","2020-01-29",45.5364437448177,NA,"",NA,NA,FALSE,FALSE,FALSE
"2613","Seychelles","2020-01-31",45.6193841641568,NA,"",NA,NA,FALSE,FALSE,FALSE
"2614","Seychelles","2020-02-06",46.0287963373483,NA,"",NA,NA,TRUE,FALSE,FALSE
"2615","Seychelles","2020-02-25",46.537122146279,NA,"",NA,NA,TRUE,FALSE,FALSE
"2616","Seychelles","2020-02-26",46.5371363867308,NA,"",NA,NA,FALSE,FALSE,FALSE
"2617","Seychelles","2020-03-02",46.6400551437678,NA,"",NA,NA,FALSE,FALSE,FALSE
"2618","Seychelles","2020-03-10",46.824809321426,NA,"",NA,NA,FALSE,FALSE,FALSE
"2619","Seychelles","2020-03-16",47.0563558503444,NA,"",3,0,FALSE,FALSE,FALSE
"2620","Seychelles","2020-03-18",47.1606283126875,NA,"",4,0,FALSE,FALSE,FALSE
"2621","Seychelles","2020-03-19",47.2469488367364,NA,"",6,0,FALSE,FALSE,FALSE
"2622","Seychelles","2020-03-20",47.286317748898,NA,"",6,0,FALSE,FALSE,FALSE
"2623","Seychelles","2020-03-22",47.4272934685744,NA,"",7,0,TRUE,FALSE,FALSE
"2624","Seychelles","2020-03-23",47.4655769643667,NA,"",7,0,FALSE,FALSE,FALSE
"2625","Seychelles","2020-03-25",47.509162950479,NA,"",7,0,FALSE,FALSE,FALSE
"2626","Seychelles","2020-04-07",47.9147391480299,NA,"",10,0,FALSE,FALSE,FALSE
"2627","Seychelles","2020-04-16",48.3297212082363,NA,"",11,0,FALSE,FALSE,FALSE
"2628","Sierra Leone","2020-03-16",45.1177149532783,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2629","Sierra Leone","2020-03-24",46.0459898821126,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2630","Sierra Leone","2020-03-31",48.431003403298,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2631","Sierra Leone","2020-04-04",48.3939123298954,NA,"",2,0,FALSE,FALSE,FALSE
"2632","Sierra Leone","2020-04-16",48.3083122361159,NA,"",13,0,FALSE,FALSE,FALSE
"2633","Singapore","2020-01-03",45.7495146852674,NA,"26/03/2020",0,0,FALSE,FALSE,FALSE
"2634","Singapore","2020-01-20",46.331649739126,NA,"26/03/2020",0,0,FALSE,FALSE,FALSE
"2635","Singapore","2020-01-21",46.4636145683912,NA,"26/03/2020",0,0,FALSE,FALSE,FALSE
"2636","Singapore","2020-01-22",46.5761449258809,NA,"26/03/2020",0,0,FALSE,FALSE,FALSE
"2637","Singapore","2020-01-23",46.7081605863465,NA,"26/03/2020",0,0,FALSE,FALSE,FALSE
"2638","Singapore","2020-01-24",46.8334507895566,NA,"26/03/2020",3,0,FALSE,FALSE,FALSE
"2639","Singapore","2020-01-27",47.0398441461324,NA,"26/03/2020",4,0,FALSE,FALSE,FALSE
"2640","Singapore","2020-01-28",47.1164978779625,NA,"26/03/2020",5,0,TRUE,FALSE,FALSE
"2641","Singapore","2020-01-29",47.1302908959931,NA,"26/03/2020",7,0,FALSE,FALSE,FALSE
"2642","Singapore","2020-01-31",47.1572409041526,NA,"26/03/2020",13,0,FALSE,FALSE,FALSE
"2643","Singapore","2020-02-01",47.1866496361728,NA,"26/03/2020",16,0,FALSE,FALSE,FALSE
"2644","Singapore","2020-02-02",47.2330412902094,NA,"26/03/2020",18,0,FALSE,FALSE,FALSE
"2645","Singapore","2020-02-03",47.2895139867264,NA,"26/03/2020",18,0,FALSE,FALSE,FALSE
"2646","Singapore","2020-02-04",47.3370691708312,NA,"26/03/2020",18,0,FALSE,FALSE,FALSE
"2647","Singapore","2020-02-07",47.4311027209401,NA,"26/03/2020",30,0,FALSE,FALSE,FALSE
"2648","Singapore","2020-02-08",47.4356523513709,NA,"26/03/2020",33,0,FALSE,FALSE,FALSE
"2649","Singapore","2020-02-10",47.5070713825094,NA,"26/03/2020",43,0,FALSE,FALSE,FALSE
"2650","Singapore","2020-02-11",47.5248148188714,NA,"26/03/2020",45,0,FALSE,FALSE,FALSE
"2651","Singapore","2020-02-12",47.5079133386794,NA,"26/03/2020",47,0,FALSE,FALSE,FALSE
"2652","Singapore","2020-03-15",47.4282055365924,-8.2,"26/03/2020",214,0,FALSE,FALSE,FALSE
"2653","Singapore","2020-03-25",47.5141647109196,-14,"26/03/2020",558,2,FALSE,FALSE,FALSE
"2654","Singapore","2020-03-30",47.54487502682,-17,"26/03/2020",844,3,FALSE,FALSE,FALSE
"2655","Slovakia","2020-01-27",43.1507764868488,NA,"09/03/2020",NA,NA,FALSE,FALSE,FALSE
"2656","Slovakia","2020-02-04",43.213905050769,NA,"09/03/2020",NA,NA,FALSE,FALSE,FALSE
"2657","Slovakia","2020-02-17",NA,10.8,"09/03/2020",NA,NA,FALSE,FALSE,FALSE
"2658","Slovakia","2020-02-25",43.9024495109486,9.2,"09/03/2020",NA,NA,FALSE,FALSE,FALSE
"2659","Slovakia","2020-02-27",44.3143705696192,4,"09/03/2020",NA,NA,FALSE,FALSE,FALSE
"2660","Slovakia","2020-03-06",45.6582970891625,-3.6,"09/03/2020",NA,NA,FALSE,FALSE,FALSE
"2661","Slovakia","2020-03-10",46.2909962216485,2,"09/03/2020",NA,NA,FALSE,FALSE,FALSE
"2662","Slovakia","2020-03-12",47.4863697702323,-2.6,"09/03/2020",10,0,FALSE,FALSE,FALSE
"2663","Slovakia","2020-03-15",48.3339665536039,-42.4,"09/03/2020",44,0,FALSE,FALSE,FALSE
"2664","Slovakia","2020-03-16",48.6051604527508,-41.6,"09/03/2020",61,0,FALSE,FALSE,FALSE
"2665","Slovakia","2020-03-17",48.739552171754,-44,"09/03/2020",84,0,FALSE,FALSE,FALSE
"2666","Slovakia","2020-03-19",48.7407108207231,-39.8,"09/03/2020",107,0,FALSE,FALSE,FALSE
"2667","Slovakia","2020-03-24",48.9127921806102,-46.6,"09/03/2020",191,0,FALSE,FALSE,FALSE
"2668","Slovakia","2020-03-25",48.9751458358657,-50,"09/03/2020",204,0,FALSE,FALSE,FALSE
"2669","Slovakia","2020-03-27",48.8987995985847,-40.4,"09/03/2020",226,0,FALSE,FALSE,FALSE
"2670","Slovakia","2020-03-28",48.9188403674258,-36.2,"09/03/2020",295,0,FALSE,FALSE,FALSE
"2671","Slovenia","2020-03-07",45.4225677913368,6.8,"11/03/2020",9,0,FALSE,FALSE,FALSE
"2672","Slovenia","2020-03-09",46.2011065293198,0.8,"11/03/2020",16,0,FALSE,FALSE,FALSE
"2673","Slovenia","2020-03-10",46.5456472085066,2.6,"11/03/2020",0,0,FALSE,FALSE,FALSE
"2674","Slovenia","2020-03-11",46.8203079186826,6,"11/03/2020",31,0,FALSE,FALSE,FALSE
"2675","Slovenia","2020-03-12",47.2025881791545,5,"11/03/2020",57,0,FALSE,FALSE,FALSE
"2676","Slovenia","2020-03-14",47.4430221211273,-29.4,"11/03/2020",141,0,FALSE,FALSE,FALSE
"2677","Slovenia","2020-03-15",47.6706057050441,-31.2,"11/03/2020",181,0,FALSE,FALSE,FALSE
"2678","Slovenia","2020-03-16",49.639800338158,-39.8,"11/03/2020",219,0,FALSE,FALSE,FALSE
"2679","Slovenia","2020-03-17",50.1225156915062,-44.2,"11/03/2020",253,0,FALSE,FALSE,FALSE
"2680","Slovenia","2020-03-19",50.3627766596766,-46.4,"11/03/2020",286,1,FALSE,FALSE,FALSE
"2681","Slovenia","2020-03-21",50.3405059237665,-53,"11/03/2020",341,1,FALSE,FALSE,FALSE
"2682","Slovenia","2020-03-23",50.4527884330564,-56.8,"11/03/2020",414,1,FALSE,FALSE,FALSE
"2683","Slovenia","2020-03-25",50.5683222593126,-63,"11/03/2020",480,3,FALSE,FALSE,FALSE
"2684","Slovenia","2020-03-27",50.6746985672452,-57,"11/03/2020",577,5,TRUE,FALSE,FALSE
"2685","Slovenia","2020-03-28",50.7588272065863,-46.8,"11/03/2020",632,9,FALSE,FALSE,FALSE
"2686","Slovenia","2020-03-29",50.8120969971632,-64.4,"11/03/2020",691,9,FALSE,FALSE,FALSE
"2687","Slovenia","2020-03-30",50.8668414559036,-64,"11/03/2020",730,11,FALSE,FALSE,FALSE
"2688","Slovenia","2020-04-04",50.9484501848726,-52.4,"11/03/2020",934,20,TRUE,FALSE,FALSE
"2689","Solomon Islands","2020-02-27",44.0035827007523,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2690","Solomon Islands","2020-03-16",46.083090182124,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2691","Solomon Islands","2020-03-20",48.2163753993514,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2692","Solomon Islands","2020-03-22",48.3255203505247,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2693","Solomon Islands","2020-03-23",48.3466038573347,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2694","Solomon Islands","2020-03-25",48.4128048268476,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2695","Solomon Islands","2020-03-26",48.3828502156842,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2696","Solomon Islands","2020-03-27",48.3813200178463,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2697","Solomon Islands","2020-03-31",48.5275420682289,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2698","Somalia","2020-02-27",45.0816747414935,NA,"19/03/2020",NA,NA,TRUE,FALSE,FALSE
"2699","Somalia","2020-03-15",46.2014212720099,NA,"19/03/2020",NA,NA,FALSE,FALSE,FALSE
"2700","Somalia","2020-03-17",46.8087045784033,NA,"19/03/2020",1,0,FALSE,FALSE,FALSE
"2701","Somalia","2020-03-18",47.2100614918055,NA,"19/03/2020",1,0,FALSE,FALSE,FALSE
"2702","Somalia","2020-03-19",48.3492174213312,NA,"19/03/2020",1,0,FALSE,FALSE,FALSE
"2703","Somalia","2020-03-29",48.6871284801305,NA,"19/03/2020",3,0,FALSE,FALSE,FALSE
"2704","Somalia","2020-03-31",48.7021297438661,NA,"19/03/2020",3,0,FALSE,FALSE,FALSE
"2705","South Africa","2020-03-15",46.0301240596437,-7.2,"26/03/2020",24,0,FALSE,FALSE,FALSE
"2706","South Africa","2020-03-18",48.8491046139519,-10.8,"26/03/2020",85,0,FALSE,FALSE,FALSE
"2707","South Africa","2020-03-26",49.377013978087,1.6,"26/03/2020",709,0,FALSE,FALSE,FALSE
"2708","South Africa","2020-03-27",49.4720276354135,-68.8,"26/03/2020",927,2,FALSE,FALSE,FALSE
"2709","South Africa","2020-03-28",49.4827943666605,-67.2,"26/03/2020",1170,2,FALSE,FALSE,FALSE
"2710","South Africa","2020-03-29",49.5586087730514,-64.6,"26/03/2020",1187,2,FALSE,FALSE,FALSE
"2711","South Africa","2020-04-01",49.6202736872654,-60,"26/03/2020",1353,5,FALSE,FALSE,FALSE
"2712","South Africa","2020-04-02",49.7617656538482,-60,"26/03/2020",1380,5,FALSE,FALSE,FALSE
"2713","South Africa","2020-04-08",49.750550007281,-62.2,"26/03/2020",1749,13,FALSE,FALSE,FALSE
"2714","South Africa","2020-04-09",49.7996949412834,-58.8,"26/03/2020",1845,18,TRUE,FALSE,FALSE
"2715","South Africa","2020-04-10",49.6614858302203,-72.2,"26/03/2020",1934,18,FALSE,FALSE,FALSE
"2716","South Africa","2020-04-16",49.8741947863682,-59.4,"26/03/2020",2506,34,FALSE,FALSE,FALSE
"2717","South Africa","2020-04-17",50.0178518671842,-60.4,"26/03/2020",2605,48,FALSE,FALSE,FALSE
"2718","South Africa","2020-04-19",49.8013825812201,-61.8,"26/03/2020",3034,52,FALSE,FALSE,FALSE
"2719","South Korea","2020-01-03",44.2653405868058,NA,"23/02/2020",0,0,FALSE,FALSE,FALSE
"2720","South Korea","2020-01-20",44.8136596371753,NA,"23/02/2020",1,0,FALSE,FALSE,FALSE
"2721","South Korea","2020-01-21",44.8948350145209,NA,"23/02/2020",1,0,FALSE,FALSE,FALSE
"2722","South Korea","2020-01-22",45.0066907530644,NA,"23/02/2020",1,0,FALSE,FALSE,FALSE
"2723","South Korea","2020-01-23",45.0901239234762,NA,"23/02/2020",1,0,FALSE,FALSE,FALSE
"2724","South Korea","2020-01-27",45.466346898745,NA,"23/02/2020",4,0,FALSE,FALSE,FALSE
"2725","South Korea","2020-01-28",45.6317217286453,NA,"23/02/2020",4,0,FALSE,FALSE,FALSE
"2726","South Korea","2020-01-29",45.8269791961896,NA,"23/02/2020",4,0,FALSE,FALSE,FALSE
"2727","South Korea","2020-01-30",46.0567583758284,NA,"23/02/2020",4,0,FALSE,FALSE,FALSE
"2728","South Korea","2020-02-04",46.8752883882865,NA,"23/02/2020",16,0,TRUE,FALSE,FALSE
"2729","South Korea","2020-02-05",46.9900299557059,NA,"23/02/2020",18,0,FALSE,FALSE,FALSE
"2730","South Korea","2020-02-07",47.0204922761561,NA,"23/02/2020",24,0,FALSE,FALSE,FALSE
"2731","South Korea","2020-02-12",47.1735316414664,NA,"23/02/2020",28,0,FALSE,FALSE,FALSE
"2732","South Korea","2020-02-16",47.275557570155,-12,"23/02/2020",29,0,FALSE,FALSE,FALSE
"2733","South Korea","2020-02-18",47.2999498475817,-2,"23/02/2020",31,0,FALSE,FALSE,FALSE
"2734","South Korea","2020-02-20",47.3224937615633,-1.6,"23/02/2020",80,0,FALSE,FALSE,FALSE
"2735","South Korea","2020-02-23",47.2836961465693,-19,"23/02/2020",601,5,FALSE,FALSE,FALSE
"2736","South Korea","2020-02-26",47.3298922305622,-12.8,"23/02/2020",1146,11,FALSE,FALSE,FALSE
"2737","South Korea","2020-02-27",47.3086626457141,-14.6,"23/02/2020",1595,12,FALSE,FALSE,FALSE
"2738","South Korea","2020-03-02",47.2950268729424,-8.4,"23/02/2020",4212,22,FALSE,FALSE,FALSE
"2739","South Korea","2020-04-06",47.2788553619239,6,"23/02/2020",10284,186,FALSE,FALSE,FALSE
"2740","South Korea","2020-04-15",47.3756365991154,15.6,"23/02/2020",10591,225,FALSE,FALSE,FALSE
"2741","South Korea","2020-04-16",47.3129525815876,-0.6,"23/02/2020",10613,229,FALSE,FALSE,FALSE
"2742","South Sudan","2020-01-24",45.0553502598859,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2743","South Sudan","2020-03-13",47.0613803977711,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2744","South Sudan","2020-03-16",47.2429975472718,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2745","South Sudan","2020-03-20",48.2544624906377,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2746","South Sudan","2020-03-21",48.345613397176,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2747","South Sudan","2020-03-23",48.4336495908558,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2748","South Sudan","2020-03-25",48.4717439750203,NA,NA,NA,NA,FALSE,FALSE,TRUE
"2749","South Sudan","2020-03-27",48.5350065290121,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2750","South Sudan","2020-03-30",48.5873319834713,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2751","South Sudan","2020-04-15",48.6202399558649,NA,NA,NA,NA,FALSE,FALSE,FALSE
"2752","Spain","2020-01-24",44.3990055153074,NA,"14/03/2020",0,0,FALSE,FALSE,FALSE
"2753","Spain","2020-02-01",44.7186343301177,NA,"14/03/2020",1,0,FALSE,FALSE,FALSE
"2754","Spain","2020-02-04",44.8310496552297,NA,"14/03/2020",1,0,FALSE,FALSE,FALSE
"2755","Spain","2020-02-25",45.5500702575963,2.2,"14/03/2020",3,0,FALSE,FALSE,FALSE
"2756","Spain","2020-02-29",45.7620881929945,5.4,"14/03/2020",34,0,FALSE,FALSE,FALSE
"2757","Spain","2020-03-01",45.8595516186547,4,"14/03/2020",66,0,FALSE,FALSE,FALSE
"2758","Spain","2020-03-03",45.9746442417575,0.2,"14/03/2020",114,0,FALSE,FALSE,FALSE
"2759","Spain","2020-03-07",46.1021933936376,4.4,"14/03/2020",374,5,FALSE,FALSE,FALSE
"2760","Spain","2020-03-09",46.1635840108334,3.6,"14/03/2020",589,5,FALSE,FALSE,FALSE
"2761","Spain","2020-03-10",46.186423660786,5.6,"14/03/2020",1204,28,FALSE,FALSE,FALSE
"2762","Spain","2020-03-11",46.3407386181609,3.6,"14/03/2020",1639,35,FALSE,FALSE,FALSE
"2763","Spain","2020-03-12",46.4537863456686,-1.2,"14/03/2020",2140,47,FALSE,FALSE,FALSE
"2764","Spain","2020-03-13",46.6132643993572,-14.2,"14/03/2020",3004,84,FALSE,FALSE,FALSE
"2765","Spain","2020-03-14",46.7400878863025,-40.8,"14/03/2020",4231,121,FALSE,FALSE,FALSE
"2766","Spain","2020-03-15",46.8960872005184,-66.2,"14/03/2020",5753,136,FALSE,FALSE,FALSE
"2767","Spain","2020-03-17",47.0975460996422,-65.6,"14/03/2020",9191,309,FALSE,FALSE,FALSE
"2768","Spain","2020-03-19",47.1538178109491,-74.8,"14/03/2020",13716,598,FALSE,FALSE,FALSE
"2769","Spain","2020-03-21",47.3020152381673,-75.8,"14/03/2020",19980,1002,FALSE,FALSE,FALSE
"2770","Spain","2020-03-23",47.3898279626038,-70.8,"14/03/2020",28572,1720,FALSE,FALSE,FALSE
"2771","Spain","2020-03-24",47.4264040691158,-72.8,"14/03/2020",33089,2182,FALSE,FALSE,FALSE
"2772","Spain","2020-03-25",47.4900091044121,-73,"14/03/2020",39673,2696,FALSE,FALSE,FALSE
"2773","Spain","2020-03-26",47.5508215307501,-73.4,"14/03/2020",47610,3434,FALSE,FALSE,FALSE
"2774","Spain","2020-03-27",47.6531327737671,-73.6,"14/03/2020",56188,4089,FALSE,FALSE,FALSE
"2775","Spain","2020-03-28",47.6859855088678,-77,"14/03/2020",64059,4858,FALSE,FALSE,FALSE
"2776","Spain","2020-03-30",47.8444284802987,-76.4,"14/03/2020",78797,6528,FALSE,FALSE,FALSE
"2777","Spain","2020-03-31",47.8521133641017,-77.8,"14/03/2020",85195,7340,FALSE,FALSE,FALSE
"2778","Spain","2020-04-01",47.830511114377,-77,"14/03/2020",94417,8189,FALSE,FALSE,FALSE
"2779","Spain","2020-04-02",47.9248180603294,-76.8,"14/03/2020",102136,9053,FALSE,FALSE,FALSE
"2780","Spain","2020-04-04",47.8397734607265,-77,"14/03/2020",117710,10935,FALSE,FALSE,FALSE
"2781","Spain","2020-04-05",47.8542581646614,-83.6,"14/03/2020",124736,11744,FALSE,FALSE,FALSE
"2782","Spain","2020-04-06",47.8318150453968,-74.8,"14/03/2020",130759,12418,FALSE,FALSE,FALSE
"2783","Spain","2020-04-07",47.8221465033609,-73.2,"14/03/2020",135032,13055,FALSE,FALSE,FALSE
"2784","Spain","2020-04-12",47.843387547229,-82.6,"14/03/2020",161852,16353,FALSE,FALSE,FALSE
"2785","Spain","2020-04-14",47.9144513636962,-69.8,"14/03/2020",169496,17489,FALSE,FALSE,FALSE
"2786","Spain","2020-04-19",47.8607897263338,-82.8,"14/03/2020",188578,20453,FALSE,FALSE,FALSE
"2787","Sri Lanka","2020-01-26",44.6760187871486,NA,"21/03/2020",0,0,FALSE,FALSE,FALSE
"2788","Sri Lanka","2020-03-18",46.2942651616326,-29.6,"21/03/2020",42,0,FALSE,FALSE,FALSE
"2789","Sri Lanka","2020-03-19",46.3317643942081,-33.8,"21/03/2020",42,0,FALSE,FALSE,FALSE
"2790","Sri Lanka","2020-03-20",46.5330573426767,-33.6,"21/03/2020",53,0,FALSE,FALSE,TRUE
"2791","Sri Lanka","2020-03-21",46.6616049743054,-77.6,"21/03/2020",66,0,FALSE,FALSE,FALSE
"2792","Sri Lanka","2020-03-23",46.6116680833817,-65.2,"21/03/2020",87,0,FALSE,FALSE,FALSE
"2793","Sri Lanka","2020-03-24",46.5485833515785,-51.8,"21/03/2020",97,0,FALSE,FALSE,FALSE
"2794","Sri Lanka","2020-03-26",46.6006506683573,-59.6,"21/03/2020",102,0,FALSE,FALSE,FALSE
"2795","Sri Lanka","2020-03-30",46.5459265541159,-62.6,"21/03/2020",120,1,FALSE,FALSE,FALSE
"2796","Sri Lanka","2020-04-01",46.5585670858988,-64.6,"21/03/2020",122,2,FALSE,FALSE,FALSE
"2797","Sudan","2020-03-12",46.8581746376877,NA,"",NA,NA,FALSE,FALSE,FALSE
"2798","Sudan","2020-03-14",48.2208520175557,NA,"",1,0,FALSE,FALSE,FALSE
"2799","Sudan","2020-03-16",48.3942753508483,NA,"",1,1,FALSE,FALSE,FALSE
"2800","Sudan","2020-03-20",48.4712023236553,NA,"",2,1,FALSE,FALSE,FALSE
"2801","Sudan","2020-03-24",48.5580456769282,NA,"",2,1,FALSE,FALSE,TRUE
"2802","Sudan","2020-03-31",48.6208529317062,NA,"",6,2,FALSE,FALSE,TRUE
"2803","Sudan","2020-04-12",48.7171112862455,NA,"",19,2,FALSE,FALSE,FALSE
"2804","Suriname","2020-02-25",45.9561599550241,NA,"",NA,NA,FALSE,FALSE,FALSE
"2805","Suriname","2020-03-13",46.6613586366521,NA,"",NA,NA,FALSE,FALSE,FALSE
"2806","Suriname","2020-03-14",46.732086109097,NA,"",NA,NA,FALSE,FALSE,FALSE
"2807","Suriname","2020-03-15",47.2385004505352,NA,"",1,0,TRUE,FALSE,FALSE
"2808","Suriname","2020-03-16",48.1151099728452,NA,"",NA,NA,FALSE,FALSE,FALSE
"2809","Suriname","2020-03-19",48.2193252876582,NA,"",NA,NA,FALSE,FALSE,FALSE
"2810","Suriname","2020-03-20",48.2139554728585,NA,"",NA,NA,FALSE,FALSE,FALSE
"2811","Suriname","2020-03-25",48.4636497799775,NA,"",8,0,FALSE,FALSE,FALSE
"2812","Suriname","2020-03-27",48.5043231578861,NA,"",8,0,FALSE,FALSE,FALSE
"2813","Suriname","2020-03-28",48.5656002199471,NA,"",8,0,TRUE,FALSE,FALSE
"2814","Suriname","2020-03-29",48.6266382385265,NA,"",8,0,FALSE,FALSE,TRUE
"2815","Suriname","2020-04-06",48.7659188369322,NA,"",10,1,TRUE,FALSE,FALSE
"2816","Suriname","2020-04-07",48.7397098840104,NA,"",10,1,FALSE,FALSE,FALSE
"2817","Suriname","2020-04-10",48.8592277700147,NA,"",10,1,FALSE,FALSE,FALSE
"2818","Suriname","2020-04-16",48.7712074122219,NA,"",10,1,TRUE,FALSE,FALSE
"2819","Swaziland","2020-03-17",48.8739045207715,NA,"",1,0,FALSE,FALSE,FALSE
"2820","Swaziland","2020-03-24",50.0083477779475,NA,"",4,0,FALSE,FALSE,FALSE
"2821","Swaziland","2020-03-27",50.2041313359649,NA,"",6,0,FALSE,FALSE,TRUE
"2822","Swaziland","2020-04-15",50.4820503697131,NA,"",15,0,FALSE,FALSE,FALSE
"2823","Sweden","2020-03-12",47.6611490158075,-7.6,"",462,1,FALSE,FALSE,FALSE
"2824","Sweden","2020-03-14",47.7524916763581,6.4,"",775,1,FALSE,FALSE,FALSE
"2825","Sweden","2020-03-18",47.9168557148612,-18.4,"",1167,8,FALSE,FALSE,FALSE
"2826","Sweden","2020-03-19",47.9557160504072,-9.4,"",1301,10,FALSE,FALSE,FALSE
"2827","Sweden","2020-03-20",47.9592777410988,-16.6,"",1423,10,FALSE,FALSE,FALSE
"2828","Sweden","2020-03-25",48.0155068483477,-11.4,"",2272,36,FALSE,FALSE,FALSE
"2829","Sweden","2020-03-29",48.0775618091179,-9,"",3447,102,FALSE,FALSE,FALSE
"2830","Sweden","2020-03-31",48.082802087478,-13.6,"",4028,146,FALSE,FALSE,FALSE
"2831","Sweden","2020-04-01",48.1473577906242,-13.4,"",4435,180,FALSE,FALSE,FALSE
"2832","Switzerland","2020-02-24",45.9640519467593,17.4,"18/03/2020",0,0,FALSE,FALSE,FALSE
"2833","Switzerland","2020-02-26",46.043842335886,-6.8,"18/03/2020",1,0,FALSE,FALSE,FALSE
"2834","Switzerland","2020-02-27",46.1239887158452,-7.2,"18/03/2020",1,0,FALSE,FALSE,FALSE
"2835","Switzerland","2020-02-28",46.1909333451286,3.6,"18/03/2020",8,0,FALSE,FALSE,FALSE
"2836","Switzerland","2020-02-29",46.2713773916141,-5,"18/03/2020",12,0,FALSE,FALSE,FALSE
"2837","Switzerland","2020-03-01",46.4855746996027,8.2,"18/03/2020",18,0,FALSE,FALSE,FALSE
"2838","Switzerland","2020-03-02",46.6763289579588,-8,"18/03/2020",24,0,FALSE,FALSE,FALSE
"2839","Switzerland","2020-03-03",46.8375489119139,1.4,"18/03/2020",30,0,FALSE,FALSE,FALSE
"2840","Switzerland","2020-03-04",46.9702380651202,0.6,"18/03/2020",37,0,FALSE,FALSE,FALSE
"2841","Switzerland","2020-03-05",47.0681268051559,-12.8,"18/03/2020",57,0,FALSE,FALSE,FALSE
"2842","Switzerland","2020-03-06",47.28519412204,-5.4,"18/03/2020",87,1,FALSE,FALSE,FALSE
"2843","Switzerland","2020-03-07",47.4285679263087,-3.2,"18/03/2020",209,1,FALSE,FALSE,FALSE
"2844","Switzerland","2020-03-09",47.7348604119758,-6.8,"18/03/2020",332,2,FALSE,FALSE,FALSE
"2845","Switzerland","2020-03-11",48.0662466344284,-0.6,"18/03/2020",490,3,FALSE,FALSE,FALSE
"2846","Switzerland","2020-03-12",48.1858083121467,-3.8,"18/03/2020",642,4,FALSE,FALSE,FALSE
"2847","Switzerland","2020-03-13",48.3317049373959,-1.8,"18/03/2020",854,4,FALSE,FALSE,FALSE
"2848","Switzerland","2020-03-14",48.4795269265656,-10.4,"18/03/2020",1121,7,FALSE,FALSE,FALSE
"2849","Switzerland","2020-03-15",48.6833373824532,2.4,"18/03/2020",1359,11,FALSE,FALSE,FALSE
"2850","Switzerland","2020-03-16",48.9182166855916,-5.8,"18/03/2020",2200,13,FALSE,FALSE,FALSE
"2851","Switzerland","2020-03-17",49.0273908383274,-22,"18/03/2020",2200,14,FALSE,FALSE,FALSE
