Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Mozambique,-18.665695,35.529562,6,7,7,9,6,7,10,8,8,6,6,6,6,9,6,6,6,7,6,6,6,9,7,7,10,14,14,8,11,7,11,11,14,9,11,11,6,6,6,6,6,6,6,8,9,13,12,10,13,13,12,10,10,10,5,6,7,6,9,7,8,11,10,6,11,9,8,10,7,11,11,8,6,11,13,9,6,8,6,9,8,6,11,11,10,8,10,6,8,11,6,10,7,7,8,9,8,10,10,10,8,7,10
,Syria,34.802075,38.99681500000001,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,3,2,3,2,2,2,2,3,2,3,4,4,3,3,3,2,2,4,3,3,4,4,4,3,4,3,3,3,4,4,3,4,3,4,3,5,3,5,5,3,5,6,6,4,6,4,6,6,6,7,3,4,7,4,6,6,4,4,3,7,5,7,4,5,4,3,6,7,6,6,7,4,4,6,8,4,7,7,5,6,4,5,6,8,8,7,6,8
,Timor-Leste,-8.874217,125.727539,7,6,9,6,6,6,9,7,7,6,6,6,8,6,7,10,13,8,11,10,8,9,10,11,9,15,13,7,12,7,10,6,6,6,6,14,13,6,8,7,6,7,8,7,12,11,14,8,12,7,12,7,7,13,9,6,10,7,8,9,6,8,7,9,7,6,6,6,7,7,9,8,13,11,11,8,10,15,7,14,6,9,7,10,7,10,10,8,9,6,6,6,7,12,9,9,11,8,6,10,11,8,6
,Belize,13.1939,-59.5432,8,8,8,9,6,7,7,8,8,6,9,9,8,8,8,7,7,8,8,9,8,8,6,7,9,6,6,5,10,10,10,10,8,8,7,7,9,10,10,10,10,9,10,10,8,6,6,7,11,9,11,10,11,10,10,8,12,12,11,10,6,10,10,8,10,11,13,11,13,8,11,13,12,6,8,8,12,8,8,12,12,11,12,11,8,11,11,13,10,12,7,10,6,7,6,7,6,12,8,8,7,7,6
Recovered,Canada,0.0,0.0,10,9,7,6,6,9,6,7,8,10,9,9,10,11,9,9,9,10,9,9,8,10,7,10,11,6,9,11,11,13,11,6,13,12,10,6,8,6,13,10,9,11,9,13,12,8,12,6,11,12,12,6,8,9,7,9,13,7,10,9,6,6,12,8,7,7,7,11,8,8,8,13,13,9,6,7,6,5,7,7,8,14,9,6,6,5,5,8,8,7,10,5,5,6,10,8,11,8,9,8,11,8,9
,Laos,19.856270000000002,102.495496,8,7,8,6,8,7,7,7,8,8,8,8,6,7,7,8,9,8,7,7,7,7,6,7,7,8,7,8,8,9,6,9,9,9,9,8,9,9,6,9,10,8,7,10,10,9,10,10,7,8,6,9,10,10,10,10,6,5,6,10,10,10,8,11,8,11,12,11,12,12,11,11,11,10,12,5,11,11,7,6,12,12,12,10,11,12,12,7,12,9,12,13,12,12,10,7,10,10,11,12,11,7,6
,Libya,26.3351,17.228331,4,4,5,5,5,5,4,5,5,5,3,3,4,4,4,4,5,5,5,6,6,6,6,6,6,5,6,5,5,6,6,6,6,6,6,6,6,6,6,7,7,5,7,5,7,7,7,6,5,7,6,8,7,7,8,8,4,8,8,8,8,7,9,8,8,9,9,7,9,8,5,8,9,9,10,10,10,10,5,7,6,10,10,10,6,10,10,10,5,10,10,10,11,7,11,11,10,9,11,11,10,10,11
,West Bank and Gaza,31.9522,35.2332,3,3,3,2,2,3,3,2,2,2,3,3,3,4,3,3,4,3,3,3,3,2,3,3,4,5,3,4,3,3,3,3,3,3,4,5,5,3,3,3,3,3,4,5,3,5,4,5,5,4,6,4,4,6,5,4,5,5,7,4,5,6,7,7,6,4,6,8,4,4,7,5,5,5,6,8,4,5,4,4,4,5,7,7,8,6,7,5,9,5,5,4,4,8,9,5,5,7,8,8,5,5,8
,Guinea-Bissau,11.8037,-15.1804,9,7,7,8,9,9,7,8,7,9,9,9,9,9,8,9,10,10,7,6,5,6,6,7,6,8,6,6,9,7,10,11,9,9,10,11,11,10,11,11,10,11,11,11,11,8,9,9,11,11,10,7,9,8,10,7,11,12,10,8,8,12,12,12,12,9,12,11,6,8,12,12,11,12,8,7,12,8,13,10,7,11,6,9,9,11,12,11,10,7,10,12,11,12,12,13,13,13,13,13,13,13,12
,Mali,17.570692,-3.996166000000001,8,8,6,7,7,7,7,6,6,5,5,6,7,8,7,6,6,8,8,8,7,6,5,5,5,5,5,8,8,8,9,9,9,9,9,7,9,9,7,6,5,5,8,9,9,5,7,7,6,9,7,9,6,7,7,9,11,10,11,11,11,11,11,11,11,11,11,12,5,6,6,12,12,12,11,10,10,8,10,11,8,11,12,10,9,12,11,10,9,8,10,12,12,12,12,13,13,13,12,12,5,12,12
,Saint Kitts and Nevis,17.357822,-62.782998,6,6,7,6,6,7,7,6,7,7,7,7,6,6,6,6,7,8,7,6,8,7,7,8,8,8,7,9,8,8,9,9,9,8,9,9,8,7,8,9,8,9,8,8,8,9,7,8,8,9,8,10,10,10,10,10,11,10,9,11,9,11,10,11,11,11,11,11,11,11,10,10,9,12,11,9,10,12,11,11,9,8,8,8,9,12,12,12,12,9,8,10,11,11,12,11,11,9,12,11,11,12,10
Northwest Territories,Canada,64.8255,-124.8457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2
Yukon,Canada,64.2823,-135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,3,2,2,2,1,1,2,2,1,1,1,2,2,2
,Kosovo,42.602636,20.902977,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,2,2,2,3,2,3,2,3,2,2,3,3,3,3,2,3,2,3,3,3,3,2,2,4,3,3,3,2,3,3,4,3,3,3,4,5,5,3,3,4,5,4,5,5,5,3,3,3,3,3,3,3,3,5,3,3,4,4,3,3,6,7,7,7,7,7,8
,Burma,21.9162,95.956,5,4,4,4,5,6,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,9,9,9,9,9,8,9,9,9,6,8,9,10,9,9,10,10,10,9,10,10,10,10,10,11,11,10,10,11,11,5,8,11,11,11,8,7,11,11,11,11,11,11,11,11,11,11,11,11,11,9,11,9,10,6,10,9,8,11
Anguilla,United Kingdom,18.2206,-63.0686,6,6,6,6,6,6,7,6,7,6,6,7,6,6,6,6,6,7,6,6,7,8,7,7,8,8,7,8,7,8,8,8,8,8,9,8,8,7,8,8,9,8,7,7,7,9,7,8,8,9,8,9,8,9,10,9,9,9,8,10,9,9,9,10,10,10,9,10,11,9,9,10,10,9,11,10,8,11,11,11,9,9,9,9,11,10,11,10,12,8,9,11,9,11,12,11,12,11,8,9,10,12,8
British Virgin Islands,United Kingdom,18.4207,-64.64,7,7,7,6,7,7,6,7,6,7,7,7,6,7,5,6,6,7,7,6,7,7,7,7,6,8,8,8,9,8,8,8,8,9,8,9,7,9,7,9,8,9,7,8,9,8,9,9,8,8,7,9,10,10,10,9,9,10,9,9,10,10,8,9,9,11,10,10,9,9,9,11,11,11,10,11,9,10,11,10,9,7,9,9,10,11,11,12,12,9,11,10,12,12,12,12,12,8,10,10,10,12,10
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,7,5,6,7,5,6,7,7,7,6,7,7,7,7,8,7,8,8,8,8,8,8,8,7,8,7,8,8,8,8,8,8,8,8,7,8,9,8,8,9,9,9,7,7,8,7,9,9,10,9,10,8,5,8,9,10,10,8,9,7,9,10,9,10,10,10,10,10,10,10,11,10,10,10,12,10,11,8,11,10,10,11,12,11,10,11
,MS Zaandam,0.0,0.0,10,9,7,6,6,12,6,7,8,10,9,9,10,11,9,9,9,10,9,9,8,10,7,10,11,6,9,11,11,13,11,6,13,12,10,6,8,6,13,10,9,11,9,13,12,8,12,6,11,12,12,6,8,9,7,9,13,7,10,9,6,6,12,8,7,7,7,11,8,8,8,13,13,9,6,7,6,5,7,7,8,14,9,6,6,5,5,8,8,7,10,5,5,6,10,8,11,8,9,8,11,8,9
,Botswana,-22.3285,24.6849,7,6,10,15,8,6,9,6,7,6,7,7,13,13,12,12,7,10,13,10,12,12,13,10,7,14,11,15,15,15,15,15,15,14,14,6,9,13,7,14,14,11,8,14,14,13,12,9,11,8,9,8,10,8,6,6,14,12,13,6,7,6,7,12,13,13,13,12,12,13,13,13,10,13,12,10,11,12,12,11,11,12,10,12,11,11,11,11,9,10,6,6,5,6,8,9,10,10,10,8,5,6,10
,Burundi,-3.3731,29.9189,7,6,6,8,8,7,9,7,7,8,11,8,10,11,9,8,8,9,7,9,7,6,7,6,8,6,6,7,7,8,9,7,10,13,8,7,8,7,9,6,13,15,14,8,8,9,15,14,15,14,13,15,9,6,6,6,7,8,6,7,9,6,9,6,13,10,7,8,6,10,8,9,6,7,12,9,6,7,7,12,11,8,7,9,13,8,7,7,8,10,9,7,6,7,8,7,7,8,6,8,7,9,6
,Sierra Leone,8.460555000000001,-11.779889,10,8,8,10,10,8,10,10,9,9,10,6,10,7,10,7,11,11,8,7,10,6,6,8,11,10,7,9,10,10,7,9,10,11,10,10,11,10,11,12,10,12,6,12,12,12,12,11,12,12,12,10,9,11,8,10,12,12,7,11,12,9,10,9,13,10,8,10,7,6,6,11,13,13,9,6,9,9,11,7,11,11,5,8,6,8,6,7,9,10,8,8,7,9,9,8,7,7,13,12,8,7,11
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5,7,8,6,8,7,8,8,7,8,6,8,8,7,8,7,8,8,7,7,8,8,6,9,9,9,8,8,9,9,10,10,9,10,7,9,9,9,9,9,10,9,10,9,9,10,10,9,8,10,11,10,11,9,8,9,10,9,10,9,8,9,10,9,11,11,11,10,9,10,9,10,10,11,10,11,10,12,12,10,10,11,11,9,10,10,11,9,11,10,7,11,10,9,9,9,6,7,7,7,7,7,11
,Malawi,-13.254307999999998,34.301525,6,6,6,7,6,14,6,6,7,7,8,7,7,6,6,7,7,7,6,6,6,6,7,9,10,11,13,6,6,6,6,8,12,7,10,6,6,8,6,7,6,7,6,6,6,8,10,6,7,13,10,14,13,10,6,6,6,6,6,7,9,7,8,6,7,13,13,12,7,6,14,8,6,6,7,6,10,10,7,11,9,11,8,9,12,6,12,6,8,8,12,11,12,10,10,12,11,10,11,9,10,7,6
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,9,10,5,5,6,6,6,6,6,5,4,5,6,6,6,4,5,5,7,5,6,5,5,4,5,5,5,6,5,5,5,6,5,8,4,7,5,6,8,5,5,6,5,5,7,4,4,7,6,5,4,4,4,7,5,6,4,4,4,4,4,5,5,6,4,5,4,5,4,3,3,3,3,3,4,3,3,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2
Saint Pierre and Miquelon,France,46.8852,-56.3159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,4,2,3,3,4,2,4,3,4,3,2,3,4,3,3,3,4,4,3,4,3,3,3,5,3,3
,South Sudan,6.8770000000000024,31.307,8,7,7,6,11,11,7,8,8,11,11,11,10,11,11,11,8,10,12,11,8,11,8,8,9,7,12,12,12,6,11,6,11,6,11,7,12,8,12,13,13,13,10,12,9,8,8,12,12,7,10,7,6,9,8,6,13,13,11,7,8,7,11,10,10,13,13,10,5,12,6,9,7,9,7,12,7,6,5,6,13,7,13,14,13,13,13,5,8,6,13,12,10,9,6,6,8,9,11,6,5,6,5
,Western Sahara,24.2155,-12.8858,5,4,5,6,6,4,5,5,5,6,6,6,4,5,4,6,7,6,5,5,6,6,6,6,6,5,5,6,5,4,6,6,6,7,7,7,7,5,4,4,6,6,6,6,5,6,5,6,5,8,8,8,8,5,4,8,9,9,7,9,8,9,9,10,9,10,9,6,9,9,9,9,8,9,9,9,10,9,10,10,11,10,8,10,10,10,10,10,10,7,5,5,11,11,11,11,11,11,12,12,12,12,10
,Sao Tome and Principe,0.18636,6.613081,7,6,9,6,8,6,6,8,7,8,9,12,8,9,8,7,8,7,9,7,6,7,7,10,10,8,7,7,8,9,6,8,6,6,6,7,13,6,7,6,6,8,8,12,13,11,12,7,11,9,6,9,7,9,9,9,7,5,6,8,12,7,7,8,6,11,5,6,7,10,5,5,5,10,8,5,6,5,6,6,8,12,5,6,6,7,9,6,7,7,6,7,6,6,5,8,8,7,5,8,12,5,6
,Yemen,15.552726999999999,48.516388,8,9,9,9,9,9,9,9,9,7,9,8,9,8,8,8,9,9,9,9,9,10,10,9,10,6,10,10,10,10,11,8,6,10,8,6,9,6,11,10,9,11,6,11,11,11,11,11,11,12,7,10,11,11,11,11,10,9,12,8,11,12,12,12,12,12,12,12,8,11,12,12,13,12,10,12,11,8,12,13,13,13,12,13,8,10,12,6,13,13,11,13,13,13,13,14,14,13,14,14,14,13,10
