Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
Diamond Princess,Canada,0.0,0.0,43,84,62,15,8,34,82,48,54,89,75,23,15,39,64,79,75,39,43,45,81,81,52,20,22,76,45,85,56,38,10,10,8,16,23,45,32,74,77,69,94,75,75,49,25,33,31,35,19,52,89,87,82,56,42,59,44,72,88,54,82,71,17,8,15,14,97,66,32,17,40,16,81,98,97,88,57,93,80,20,15,57,97,99,92,13,17,48,6,70,54,94,60,80,21,12,23,34,62,23,67,41,13
,Dominica,15.415,-61.371,18,20,48,48,64,62,40,27,38,45,45,62,72,77,89,64,28,36,61,26,18,39,65,35,25,27,30,16,13,18,19,15,19,28,20,21,22,30,38,72,70,34,56,61,50,56,59,35,49,33,48,25,24,22,28,62,42,28,9,17,26,31,39,43,31,15,31,35,26,30,44,40,37,30,37,33,25,20,28,36,64,71,92,59,56,26,21,28,30,42,16,18,17,12,24,9,8,6,5,7,8,8,7
,Grenada,12.1165,-61.678999999999995,16,21,34,39,24,55,67,34,26,54,45,42,64,59,70,75,28,31,28,23,34,27,13,33,51,76,30,14,17,65,37,27,33,31,17,14,27,45,19,41,47,36,54,62,61,40,13,21,19,64,72,39,18,14,30,71,13,18,16,23,11,17,28,31,33,15,10,13,21,18,24,16,18,15,45,90,52,15,11,13,28,69,28,14,12,16,17,25,24,17,14,23,14,7,8,8,6,6,7,8,8,8,7
,Mozambique,-18.665695,35.529562,39,27,38,48,66,38,61,28,21,67,92,84,94,91,97,98,97,92,95,99,95,36,16,38,43,7,11,66,72,33,38,72,69,76,56,19,28,56,49,77,84,96,99,91,79,56,18,10,11,22,32,28,19,62,99,79,49,15,11,81,96,42,33,36,15,33,82,60,59,47,56,10,3,7,6,48,37,71,9,7,6,10,31,4,8,6,9,83,21,10,9,5,69,82,23,3,5,1,23,87,23,9,2
,Syria,34.802075,38.99681500000001,6,23,56,60,67,5,7,33,46,28,3,5,6,0,1,28,16,11,51,49,90,30,22,84,6,3,4,2,12,10,26,18,2,5,6,4,3,77,41,3,10,5,44,37,9,6,73,45,14,81,4,22,50,9,5,5,1,2,2,12,81,4,5,1,2,4,26,3,1,3,4,7,60,86,5,3,26,92,16,15,15,2,2,1,5,3,13,59,4,6,12,14,6,4,0,3,0,1,1,4,24,10,3
,Timor-Leste,-8.874217,125.727539,90,87,86,83,74,74,39,71,26,25,66,59,63,56,69,81,80,83,66,49,28,42,49,55,66,73,48,48,55,57,77,78,83,81,30,56,56,84,77,89,93,90,71,72,74,60,46,68,73,82,81,84,62,56,42,43,63,57,54,75,69,60,62,73,83,85,90,92,95,91,86,80,34,19,35,61,56,17,18,52,92,51,19,28,47,73,61,65,55,5,35,40,46,48,13,38,52,61,60,60,67,98,98
,Belize,13.1939,-59.5432,9,23,20,6,26,55,39,10,28,52,24,41,71,59,64,34,23,20,37,10,36,35,69,59,31,18,23,9,34,15,11,33,25,19,21,13,23,23,16,17,37,47,60,38,25,20,12,11,30,56,56,17,19,22,33,16,20,10,15,17,18,24,26,35,16,9,15,11,9,19,27,11,33,20,77,56,10,10,12,15,49,48,28,11,9,15,24,28,11,23,17,15,11,10,8,7,5,6,6,5,6,4,6
Recovered,Canada,0.0,0.0,43,83,62,15,8,35,82,48,54,89,75,23,15,39,62,79,75,39,43,45,81,81,52,20,22,76,45,85,56,38,10,10,8,16,23,45,32,74,77,69,94,75,75,49,25,33,31,35,19,52,89,87,82,56,42,59,44,72,88,54,82,71,17,8,15,14,97,66,32,17,40,16,81,98,97,88,57,93,80,20,15,57,97,99,92,13,17,48,6,70,54,94,60,80,21,12,23,34,62,23,67,41,13
,Laos,19.856270000000002,102.495496,10,15,0,13,7,3,8,4,5,3,5,7,6,0,1,6,4,6,0,6,9,2,3,7,15,5,7,7,15,10,19,9,5,5,8,22,12,5,19,32,17,5,12,7,3,3,3,4,12,12,7,6,4,7,3,6,5,4,5,3,7,11,45,69,59,13,3,4,7,5,11,7,4,8,14,25,13,17,12,3,24,9,18,31,67,14,6,3,5,6,7,5,12,8,9,42,56,67,55,31,31,24,85
,Libya,26.3351,17.228331,17,6,2,8,5,0,5,1,1,2,2,6,20,69,3,5,5,3,0,1,3,1,1,1,1,2,5,1,6,5,5,5,2,4,5,3,2,2,2,2,3,0,2,1,2,1,3,3,9,2,2,3,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,68,5,0,0,0,0,0,0,3,1,4,2,1,1,11,1,2,1,2,5,1,1,1,3,1,1,1,0,1,2,2,5,1
,West Bank and Gaza,31.9522,35.2332,13,60,38,70,83,0,23,80,99,93,10,13,44,6,4,7,71,90,82,87,82,42,51,85,7,4,5,8,69,16,64,41,61,7,16,8,3,93,95,75,64,56,52,6,5,4,46,13,25,79,51,50,71,19,56,70,23,2,1,71,80,10,4,1,0,72,17,3,1,3,5,54,98,98,10,2,81,82,53,95,90,9,1,3,6,2,15,26,6,7,5,40,4,1,0,3,2,3,3,8,87,76,3
,Guinea-Bissau,11.8037,-15.1804,3,4,3,7,4,0,0,2,0,5,5,7,3,0,1,3,5,3,1,3,5,3,7,12,3,3,5,4,10,7,6,4,4,5,5,5,2,4,2,3,4,3,5,5,5,4,5,5,8,2,5,8,11,14,4,6,4,5,6,4,5,5,3,1,4,4,3,8,8,2,7,6,1,2,2,0,3,2,2,2,3,4,5,4,7,5,10,7,3,9,6,4,4,5,5,2,3,0,2,2,2,6,3
,Mali,17.570692,-3.996166000000001,1,1,2,3,3,0,1,2,1,4,1,1,3,0,3,3,3,2,0,1,4,3,5,5,3,2,5,3,8,5,5,3,3,3,5,6,2,4,3,1,8,4,4,5,5,4,3,5,5,2,4,5,7,5,4,6,5,1,1,2,1,1,0,1,2,1,1,3,5,0,6,2,1,1,2,0,2,1,2,2,5,1,4,3,3,1,3,3,4,9,5,3,2,3,2,2,1,0,1,2,1,5,4
,Saint Kitts and Nevis,17.357822,-62.782998,70,53,51,17,28,19,30,35,42,42,27,39,75,66,96,89,26,36,37,75,62,61,28,65,56,34,76,66,13,24,16,11,12,14,15,20,38,25,27,31,46,55,36,52,45,69,72,73,46,20,27,17,24,33,19,15,14,49,9,8,28,10,9,22,16,13,19,28,8,13,22,24,27,35,56,38,21,24,31,41,65,77,97,57,83,28,35,39,33,15,15,16,6,6,10,10,8,11,15,16,11,7,7
Northwest Territories,Canada,64.8255,-124.8457,5,7,17,22,20,16,9,9,12,11,15,15,10,8,2,20,25,13,8,8,9,10,12,25,21,16,10,7,8,11,7,8,5,7,6,5,6,6,10,7,14,11,9,9,16,12,10,8,8,7,4,6,12,11,11,25,18,9,21,22,9,6,15,20,12,15,6,5,11,16,17,28,15,12,12,17,16,22,7,15,49,31,25,7,21,36,36,14,7,18,15,11,12,11,12,16,9,15,25,24,45,24,34
Yukon,Canada,64.2823,-135.0,8,10,13,14,14,15,6,6,6,7,7,7,6,6,4,12,11,10,7,11,7,12,14,16,22,15,20,19,20,22,17,18,8,7,9,12,10,12,10,15,9,12,8,17,10,9,7,7,10,8,19,25,31,27,18,32,14,21,19,12,11,27,28,16,14,15,7,14,18,21,20,20,13,14,9,3,10,8,13,10,34,20,25,17,26,53,23,10,11,11,10,10,10,10,15,13,28,51,26,40,21,18,40
,Kosovo,42.602636,20.902977,6,10,0,6,31,1,7,2,0,2,6,21,4,0,1,2,2,3,7,3,4,1,3,1,8,28,82,34,83,26,5,7,4,6,78,76,8,5,5,4,13,49,28,7,72,15,3,5,6,3,76,8,8,2,2,3,10,66,80,1,2,26,71,92,5,33,83,95,17,52,6,3,2,25,52,1,1,1,1,0,1,20,61,62,43,27,36,32,6,8,9,78,16,7,79,49,1,0,1,1,1,4,2
,Burma,21.9162,95.956,47,53,20,86,92,12,7,3,3,4,11,4,5,0,1,5,3,5,0,3,4,2,3,4,10,4,4,5,10,7,6,5,4,3,6,5,6,5,3,9,9,4,3,4,2,3,3,3,6,1,1,2,6,20,9,6,6,2,5,2,9,5,3,1,7,10,6,6,6,3,5,7,6,5,9,2,6,2,0,1,3,5,7,1,8,5,4,6,5,8,11,5,2,5,12,4,4,1,2,19,21,12,16
Anguilla,United Kingdom,18.2206,-63.0686,72,57,59,20,24,18,21,31,30,37,25,41,70,57,88,73,31,17,26,62,67,28,12,67,65,52,74,66,78,41,32,10,16,13,13,18,45,19,39,21,45,20,47,48,27,59,77,42,30,20,27,14,24,28,15,10,30,34,13,16,31,12,12,11,10,14,21,27,9,24,14,15,43,54,54,26,30,22,36,47,57,79,93,31,28,15,32,33,31,11,13,10,5,7,6,6,8,13,56,67,20,8,8
British Virgin Islands,United Kingdom,18.4207,-64.64,70,67,69,52,19,23,48,25,32,33,32,26,63,64,83,73,22,14,26,62,73,38,30,50,81,62,81,84,57,15,17,11,15,21,15,15,26,28,35,14,47,43,24,56,21,49,69,57,21,21,28,23,20,12,12,37,67,31,7,23,14,38,70,18,15,22,33,49,60,81,33,38,34,68,61,15,22,44,61,48,49,75,90,79,23,13,11,24,23,16,14,11,5,8,7,8,9,12,54,76,53,8,7
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,8,9,8,17,17,11,62,62,45,43,61,64,43,44,14,44,45,8,41,11,12,23,83,10,10,49,62,42,21,13,28,8,14,16,11,9,12,30,11,27,13,50,17,9,10,15,17,18,24,17,12,14,16,40,33,17,15,10,17,56,47,12,18,39,9,6,9,32,27,44,81,59,54,38,16,13,12,10,15,26,11,21,12,13,8,10,12,10,14,13,10,9,14,23,17,5,7,8,6,8,7,9,8
,MS Zaandam,0.0,0.0,43,83,63,15,8,34,78,48,54,89,76,23,15,39,62,80,75,39,43,45,81,81,52,20,22,76,45,85,56,38,10,10,8,16,23,45,32,74,77,69,94,75,75,49,25,33,31,35,19,52,89,87,82,56,42,59,44,72,88,54,82,71,17,8,15,14,97,66,32,17,40,16,81,98,97,88,57,93,80,20,15,57,97,99,92,13,17,48,6,70,54,94,60,80,21,12,23,34,62,23,67,41,13
,Botswana,-22.3285,24.6849,71,44,8,14,13,18,37,77,53,65,51,24,24,13,11,7,56,65,0,7,4,1,8,14,32,22,10,2,11,7,5,5,4,4,9,37,39,48,77,31,25,47,38,9,6,5,33,25,30,26,16,12,24,73,93,18,8,2,3,4,10,61,18,5,5,3,4,7,11,7,8,10,38,17,5,5,10,7,8,6,8,4,6,5,8,6,7,9,3,9,8,6,40,48,16,2,3,3,7,24,11,24,4
,Burundi,-3.3731,29.9189,22,23,22,39,63,61,30,56,75,82,74,84,56,47,45,43,66,61,59,25,46,50,61,73,51,69,73,88,88,73,72,89,73,85,79,95,74,36,48,28,26,27,66,76,50,54,46,48,74,50,56,39,28,44,68,64,64,69,74,15,50,72,40,59,50,52,42,66,72,89,76,83,94,72,45,76,97,95,80,55,92,79,87,85,76,76,83,90,67,69,80,60,65,75,60,93,64,82,89,76,67,55,71
,Sierra Leone,8.460555000000001,-11.779889,3,5,3,7,4,0,5,7,13,7,6,12,4,0,3,4,8,3,1,4,22,71,13,6,3,5,6,5,14,6,6,5,15,5,9,9,3,7,3,7,9,24,19,5,5,6,8,7,11,5,8,43,25,30,9,5,4,4,6,5,6,8,22,13,7,11,18,38,66,49,26,40,5,11,4,0,7,49,4,3,7,40,78,62,94,78,43,38,11,35,4,17,11,9,14,6,22,18,24,30,56,69,84
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9,12,12,20,17,60,39,54,28,33,49,21,28,50,70,63,69,34,26,17,28,43,14,15,11,14,46,28,14,13,13,26,16,13,13,14,12,14,10,14,26,17,10,20,55,59,30,12,12,45,37,48,13,13,15,15,18,10,8,26,21,7,9,6,20,12,14,10,11,18,10,16,14,11,16,18,44,10,10,14,25,54,56,34,9,13,14,13,17,11,21,12,8,8,13,55,15,11,14,11,9,12,12
,Malawi,-13.254307999999998,34.301525,93,95,77,79,61,55,87,56,86,57,78,87,91,91,93,89,90,76,68,62,60,28,23,16,26,71,77,98,92,95,87,54,63,94,89,90,64,49,84,69,92,84,95,99,92,83,76,76,59,65,66,47,35,20,88,96,39,41,92,78,53,56,57,97,45,7,6,17,7,8,12,83,89,72,36,1,15,54,56,67,59,80,81,59,21,28,35,80,13,15,8,3,3,11,8,6,3,7,46,74,24,23,12
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2,10,7,79,83,21,84,25,49,56,70,51,45,39,54,97,56,73,62,65,35,28,7,89,49,14,64,21,76,57,63,36,9,70,8,6,20,6,9,31,14,21,37,83,41,82,57,42,21,48,87,56,21,12,5,63,52,73,79,38,56,6,9,14,18,36,47,80,49,28,22,50,47,84,71,7,3,14,15,32,19,67,8,8,21,6,9,7,28,16,13,5,7,6,71,87,67,7,1,2,2,6,91
Saint Pierre and Miquelon,France,46.8852,-56.3159,2,70,42,15,48,56,65,35,65,56,22,92,89,23,8,20,20,75,32,80,76,28,9,7,14,1,5,87,70,28,32,11,5,71,26,16,46,16,82,54,17,71,81,56,64,22,8,14,73,10,90,30,28,10,23,12,12,31,24,63,26,52,45,83,90,38,9,55,37,14,16,67,12,9,71,41,54,23,90,13,87,89,15,7,88,63,68,98,12,5,19,27,82,11,11,5,13,50,15,39,17,90,66
,South Sudan,6.8770000000000024,31.307,8,8,13,18,5,0,6,3,2,4,4,5,5,0,2,4,7,5,0,3,4,2,3,4,3,4,8,2,8,6,11,10,5,8,12,6,3,5,3,6,6,4,6,7,6,6,7,8,18,5,4,6,7,6,6,5,6,3,4,3,6,3,3,2,3,2,3,9,7,10,38,26,24,28,8,0,7,6,9,30,19,9,16,1,3,1,4,11,7,11,7,10,5,12,15,24,12,10,25,35,32,26,74
,Western Sahara,24.2155,-12.8858,2,2,1,3,2,0,2,1,1,3,2,3,1,0,3,2,2,2,0,1,4,2,2,3,3,4,4,3,5,2,2,3,2,3,5,6,1,4,2,3,3,1,4,3,5,4,5,5,7,2,4,5,6,6,5,9,1,2,1,1,1,3,3,1,2,1,1,2,4,0,4,2,1,4,2,0,1,1,2,2,1,1,5,3,5,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,4,1
,Sao Tome and Principe,0.18636,6.613081,89,63,25,36,50,92,91,75,76,67,46,49,30,48,87,98,93,41,72,59,65,63,66,51,68,56,56,70,57,63,74,62,84,75,52,75,68,77,56,66,62,31,62,74,32,52,79,87,52,27,54,88,74,54,42,54,79,63,64,66,45,57,67,61,62,86,96,49,15,34,80,31,54,92,95,57,68,80,91,75,12,36,97,81,99,28,9,27,52,25,54,86,64,94,99,7,52,41,94,84,80,96,48
,Yemen,15.552726999999999,48.516388,4,5,2,8,5,0,4,2,2,1,3,7,2,0,2,2,2,3,0,3,1,0,2,3,8,9,5,0,1,4,5,6,5,3,7,5,3,2,1,4,4,3,4,1,2,1,1,4,7,3,4,2,5,2,1,1,1,1,1,1,3,2,6,1,4,2,2,4,5,3,1,1,3,1,3,6,12,4,4,1,5,14,24,55,83,8,4,2,3,6,5,5,3,5,1,2,2,1,1,1,2,5,2
