date,location,new_cases,new_deaths,total_cases,total_deaths,Source,DateCollection
14/03/2020,Saudi Arabia,24,0,86,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Saudi Arabia,0,0,86,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Saudi Arabia,32,0,118,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Saudi Arabia,15,0,133,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Saudi Arabia,0,0,133,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Saudi Arabia,38,0,171,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Saudi Arabia,67,0,238,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Saudi Arabia,36,0,274,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Saudi Arabia,118,0,392,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Saudi Arabia,119,0,511,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Saudi Arabia,51,0,562,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Saudi Arabia,205,1,767,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Saudi Arabia,133,1,900,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Saudi Arabia,112,1,1012,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Saudi Arabia,92,0,1104,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Saudi Arabia,99,1,1203,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Saudi Arabia,26,4,1229,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Saudi Arabia,224,0,1453,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Saudi Arabia,110,2,1563,10,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Saudi Arabia,157,6,1720,16,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Saudi Arabia,165,5,1885,21,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Saudi Arabia,0,0,1885,21,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Saudi Arabia,294,8,2179,29,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Saudi Arabia,206,5,2385,34,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Saudi Arabia,138,4,2523,38,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Saudi Arabia,272,3,2795,41,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Saudi Arabia,137,0,2932,41,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Saudi Arabia,355,3,3287,44,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Saudi Arabia,364,3,3651,47,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Saudi Arabia,382,5,4033,52,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Saudi Arabia,429,7,4462,59,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/03/2020,Senegal,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/03/2020,Senegal,2,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/03/2020,Senegal,1,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Senegal,2,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Senegal,13,0,19,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Senegal,2,0,21,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Senegal,5,0,26,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Senegal,1,0,27,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Senegal,4,0,31,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Senegal,5,0,36,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Senegal,0,0,36,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Senegal,11,0,47,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Senegal,9,0,56,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Senegal,11,0,67,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Senegal,12,0,79,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Senegal,7,0,86,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Senegal,13,0,99,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Senegal,6,0,105,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Senegal,14,0,119,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Senegal,11,0,130,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Senegal,12,0,142,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Senegal,20,0,162,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Senegal,13,0,175,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Senegal,15,1,190,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Senegal,5,0,195,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Senegal,12,0,207,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Senegal,12,1,219,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Senegal,3,0,222,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Senegal,4,0,226,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Senegal,11,0,237,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Senegal,7,0,244,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Senegal,6,0,250,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Senegal,15,0,265,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Senegal,13,0,278,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Senegal,2,0,280,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/03/2020,Serbia,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/03/2020,Serbia,4,0,5,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Serbia,13,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Serbia,6,0,24,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Serbia,17,0,41,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Serbia,5,0,46,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Serbia,9,0,55,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Serbia,2,0,57,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Serbia,15,0,72,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Serbia,22,0,94,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Serbia,32,0,126,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Serbia,9,1,135,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Serbia,14,0,149,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Serbia,39,0,188,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Serbia,34,0,222,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Serbia,27,0,249,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Serbia,54,1,303,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Serbia,81,1,384,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Serbia,73,3,457,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Serbia,202,4,659,10,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Serbia,82,3,741,13,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Serbia,0,0,741,13,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Serbia,159,10,900,23,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Serbia,160,0,1060,23,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Serbia,111,8,1171,31,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Serbia,305,8,1476,39,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Serbia,148,5,1624,44,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Serbia,284,7,1908,51,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Serbia,292,7,2200,58,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Serbia,247,3,2447,61,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Serbia,219,4,2666,65,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Serbia,201,1,2867,66,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Serbia,238,5,3105,71,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Serbia,275,3,3380,74,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Serbia,250,6,3630,80,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Seychelles,2,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Seychelles,1,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Seychelles,1,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Seychelles,0,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Seychelles,2,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Seychelles,0,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Seychelles,1,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Seychelles,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Seychelles,1,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Seychelles,2,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Seychelles,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Sierra Leone,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Sierra Leone,0,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Sierra Leone,1,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Sierra Leone,0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Sierra Leone,2,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Sierra Leone,2,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Sierra Leone,0,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Sierra Leone,0,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Sierra Leone,1,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Sierra Leone,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Sierra Leone,1,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Sierra Leone,2,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Sierra Leone,0,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/12/2019,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/01/2020,Singapore,0,0,0,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/01/2020,Singapore,3,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/01/2020,Singapore,0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/01/2020,Singapore,1,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/01/2020,Singapore,0,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/01/2020,Singapore,1,0,5,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/01/2020,Singapore,2,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/01/2020,Singapore,3,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/01/2020,Singapore,3,0,13,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/02/2020,Singapore,3,0,16,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/02/2020,Singapore,2,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/02/2020,Singapore,0,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/02/2020,Singapore,0,0,18,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/02/2020,Singapore,6,0,24,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/02/2020,Singapore,4,0,28,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/02/2020,Singapore,2,0,30,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/02/2020,Singapore,3,0,33,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/02/2020,Singapore,7,0,40,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/02/2020,Singapore,3,0,43,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/02/2020,Singapore,2,0,45,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/02/2020,Singapore,2,0,47,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/02/2020,Singapore,3,0,50,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/02/2020,Singapore,8,0,58,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/02/2020,Singapore,9,0,67,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/02/2020,Singapore,5,0,72,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/02/2020,Singapore,3,0,75,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/02/2020,Singapore,2,0,77,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/02/2020,Singapore,4,0,81,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/02/2020,Singapore,3,0,84,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/02/2020,Singapore,1,0,85,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/02/2020,Singapore,1,0,86,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/02/2020,Singapore,3,0,89,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/02/2020,Singapore,0,0,89,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/02/2020,Singapore,1,0,90,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/02/2020,Singapore,1,0,91,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/02/2020,Singapore,2,0,93,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/02/2020,Singapore,3,0,96,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/02/2020,Singapore,2,0,98,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/03/2020,Singapore,4,0,102,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/03/2020,Singapore,4,0,106,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/03/2020,Singapore,2,0,108,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/03/2020,Singapore,2,0,110,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/03/2020,Singapore,2,0,112,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/03/2020,Singapore,5,0,117,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/03/2020,Singapore,13,0,130,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/03/2020,Singapore,8,0,138,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/03/2020,Singapore,12,0,150,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/03/2020,Singapore,10,0,160,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/03/2020,Singapore,6,0,166,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Singapore,12,0,178,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Singapore,9,0,187,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Singapore,13,0,200,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Singapore,14,0,214,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Singapore,12,0,226,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Singapore,17,0,243,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Singapore,23,0,266,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Singapore,47,0,313,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Singapore,32,0,345,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Singapore,40,0,385,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Singapore,47,2,432,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Singapore,23,0,455,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Singapore,54,0,509,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Singapore,49,0,558,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Singapore,10,0,568,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Singapore,26,0,594,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Singapore,138,0,732,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Singapore,71,1,803,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Singapore,41,0,844,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Singapore,0,0,844,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Singapore,35,0,879,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Singapore,121,1,1000,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Singapore,49,1,1049,5,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Singapore,65,0,1114,5,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Singapore,75,1,1189,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Singapore,120,0,1309,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Singapore,66,0,1375,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Singapore,106,0,1481,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Singapore,142,0,1623,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Singapore,286,0,1909,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Singapore,0,0,1909,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Singapore,390,2,2299,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Singapore,233,0,2532,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/03/2020,Sint Maarten (Dutch part),1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Sint Maarten (Dutch part),1,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Sint Maarten (Dutch part),0,0,2,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Sint Maarten (Dutch part),1,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Sint Maarten (Dutch part),0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Sint Maarten (Dutch part),0,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Sint Maarten (Dutch part),3,0,6,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Sint Maarten (Dutch part),10,1,16,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Sint Maarten (Dutch part),7,1,23,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Sint Maarten (Dutch part),0,0,23,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Sint Maarten (Dutch part),0,0,23,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Sint Maarten (Dutch part),2,2,25,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Sint Maarten (Dutch part),0,0,25,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Sint Maarten (Dutch part),15,4,40,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Sint Maarten (Dutch part),0,0,40,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Sint Maarten (Dutch part),10,0,50,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Sint Maarten (Dutch part),0,1,50,9,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Sint Maarten (Dutch part),0,0,50,9,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Sint Maarten (Dutch part),0,0,50,9,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/03/2020,Slovakia,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/03/2020,Slovakia,2,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/03/2020,Slovakia,2,0,5,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/03/2020,Slovakia,2,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Slovakia,3,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Slovakia,11,0,21,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Slovakia,9,0,30,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Slovakia,14,0,44,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Slovakia,17,0,61,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Slovakia,23,0,84,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Slovakia,13,0,97,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Slovakia,10,0,107,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Slovakia,16,0,123,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Slovakia,14,0,137,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
